Idiom Gift	R	F	T	T	0.6	결합 불성립
Stairs Retreat	R	F	T	T	0.6	결합 불성립
Location Tournament	R	F	T	T	0.6	결합 불성립
Decor Flyer	A	T	T	T	0.55	웨딩 장식 서비스 홍보 전단
Bistro Map	A	T	T	T	0.6	비스트로 맛집 지도
Pizzeria Companion	A	T	T	T	0.55	피자집 단골 고객 앱
Deli Sheet	R	F	T	T	0.6	시트 지칭 불명
Dessert Pass	R	F	T	T	0.6	패스 의미 불분명
Takeout Sale	R	F	T	T	0.6	판매/세일 지칭 불명확
Brunch Levy	R	F	T	T	0.6	결합 불성립
Bakery Total	R	F	T	T	0.6	합계 지표 대상 불분명
Pastry Copy	R	F	T	T	0.6	결합 불성립
Bagel Broadcast	R	F	T	T	0.6	브로드캐스트 대상·용도 불분명
Donut Newsletter	A	T	T	T	0.55	도넛 가게 소식 뉴스레터
Espresso Wattage	R	F	T	T	0.6	결합 불성립
Latte Questionnaire	A	T	T	T	0.55	라테 취향 설문
Toothbrush Benefit	R	F	T	T	0.6	결합 불성립
Snorkeling Resignation	R	F	T	T	0.6	결합 불성립
Tanker Tutorial	A	T	T	T	0.6	유조선 운항 튜토리얼
Deed Handbook	A	T	T	T	0.65	소유권 이전 실무 핸드북
Policyholder Timetable	A	T	T	T	0.6	보험 갱신·납입 일정표
Countertop Opinion	R	F	T	T	0.6	의견 대상 불분명
Cocktail Gift	R	F	T	T	0.6	결합 불성립
Toothpaste Retreat	R	F	T	T	0.6	결합 불성립
Formula Tournament	R	F	T	T	0.6	결합 불성립
Mailroom Flyer	A	T	T	T	0.55	우편물 관리 서비스 홍보 전단
Kayaking Tracker	A	T	T	T	0.55	카약 투어 일정·조건 추적
Barista Vault	A	T	T	T	0.55	바리스타 레시피 보관
Mouthwash Compass	R	F	T	T	0.6	단일 품목 탐색 나침반 개념 부자연
Waterfall Cascade	R	F	T	T	0.6	결합 불성립
Pub Grid	R	F	T	T	0.6	결합 불성립
Mouthguard Wave	R	F	T	T	0.6	결합 불성립
Sunset Point	R	F	T	T	0.6	포인트 지칭 불명확(전망점/적립)
Steakhouse Ledger	A	T	T	T	0.6	스테이크하우스 매출 장부
Smile Board	A	T	T	T	0.55	교정 진료 현황 보드
Waterfront Studio	A	T	T	T	0.55	수변 스튜디오 공간 예약·관리
Sushi Zone	R	F	T	T	0.6	결합 불성립
Breath Portal	A	T	T	T	0.55	구취 진료 환자 포털
Boardwalk Panel	R	F	T	T	0.6	패널 결합 불성립
Taco Chain	A	T	T	T	0.6	타코 체인점 관리
Snoring Ring	R	F	T	T	0.6	결합 불성립
Beachfront Nexus	R	F	T	T	0.6	결합 불성립
Noodle Engine	A	T	T	T	0.6	면요리점 예약 엔진
Bite Assistant	R	F	T	T	0.6	Bite 대상 불분명
Skyline Scheduler	A	T	T	T	0.6	전망·투어 예약 일정
Seafood Ops	A	T	T	T	0.6	해산물 가게 운영
Dentist Playbook	A	T	T	T	0.6	치과 운영 플레이북
Backpacker Registry	R	F	T	T	0.65	승인된 Backpacker Register(기록 등록부)와 의미 중복
Orthodontist Finder	R	F	T	T	0.65	승인된 Orthodontist Directory(전문의 찾기)와 동일 대상 의미 중복
Parasailing Counter	A	T	T	T	0.55	패러세일링 투어 접수 카운터
Hygienist Post	A	T	T	T	0.55	치위생 교육 콘텐츠 게시
Wildlife Roster	A	T	T	T	0.55	생태 투어 인력 근무표
Floss Bin	A	T	T	T	0.55	치실 소모품 재고 관리
Lagoon Lobby	R	F	T	T	0.6	결합 불성립
Tartar Window	R	F	T	T	0.6	결합 불성립
Glacier Report	A	T	T	T	0.6	빙하 투어·상태 리포트
Fluoride Card	R	F	T	T	0.65	승인된 Fluoride Passport(도포 이력 수첩)와 의미 중복
Volcano Check	A	T	T	T	0.6	화산 활동·투어 안전 점검
Sealant Tag	R	F	T	T	0.6	태그 용도 불분명
Daytrip Status	A	T	T	T	0.55	당일여행 투어 상태 정보
Gingivitis File	A	T	T	T	0.6	잇몸염 환자 파일
Yacht Rate	A	T	T	T	0.6	요트 대절 요금 관리
Bruxism Draft	R	F	T	T	0.6	초안 결합 불성립
Promenade Timeline	A	T	T	T	0.55	산책 코스 타임라인
Halitosis Ticket	A	T	T	T	0.55	구취 진료 대기·접수 티켓
Rainforest Order	A	T	T	T	0.55	우림 투어 주문·예약 관리
Periodontitis Code	R	F	T	T	0.65	승인된 Periodontics Code(치주 치료 진료 코드)와 동일 대상 의미 중복
Desert Table	R	F	T	T	0.6	테이블 의미 불분명
Malocclusion Sample	R	F	T	T	0.6	샘플 결합 불성립
Winery Pass	R	F	T	T	0.6	패스 의미 불분명
Endodontics Badge	R	F	T	T	0.6	배지 결합 불성립
Periodontics Memo	R	F	T	T	0.6	메모 대상 불분명
Production Gift	R	F	T	T	0.6	결합 불성립
Harvest Retreat	R	F	T	T	0.6	결합 불성립
Meter Tournament	R	F	T	T	0.6	결합 불성립
Donor Flyer	A	T	T	T	0.55	기부 캠페인 홍보 전단
Deductible Handbook	A	T	T	T	0.65	면책·자부담 안내 핸드북
Recruiting Timetable	A	T	T	T	0.6	채용 일정표
Catalog Gift	R	F	T	T	0.6	결합 불성립
Occupancy Retreat	R	F	T	T	0.6	결합 불성립
Cohort Tournament	R	F	T	T	0.6	결합 불성립
Dividend Tutorial	A	T	T	T	0.65	배당 이해 튜토리얼
Paralegal Handbook	A	T	T	T	0.65	법률사무 보조 핸드북
Courier Timetable	A	T	T	T	0.6	배송 일정표
Annuity Gift	R	F	T	T	0.6	결합 불성립
Overtime Retreat	R	F	T	T	0.6	결합 불성립
Scaffold Tournament	R	F	T	T	0.6	결합 불성립
Barcode Flyer	A	T	T	T	0.55	바코드 솔루션 홍보 전단
Cafe Clock	R	F	T	T	0.65	승인된 Espresso Clock(추출 타이머)와 동일 기능 의미 중복
Diner Hazard	R	F	T	T	0.6	결합 불성립
Toy Tutorial	A	T	T	T	0.55	장난감 선택·관리 튜토리얼
Product Handbook	R	F	T	T	0.6	Product 대상 불명확
Injection Timetable	A	T	T	T	0.6	접종·주사 일정표
Igniter Opinion	R	F	T	T	0.6	의견 대상 불분명
Rim Gift	R	F	T	T	0.6	결합 불성립
Idiom Retreat	R	F	T	T	0.6	결합 불성립
Stairs Tournament	R	F	T	T	0.6	결합 불성립
Location Flyer	A	T	T	T	0.55	로케이션 서비스 홍보 전단
Bistro Frame	R	F	T	T	0.6	결합 불성립
Pizzeria Register	A	T	T	T	0.55	피자집 주문 등록부
Deli Check	A	T	T	T	0.55	델리 재고·품질 점검
Dessert Voucher	A	T	T	T	0.55	디저트 바우처 관리
Takeout Charge	R	F	T	T	0.65	승인된 Takeout Bill(청구서 관리)과 의미 중복
Brunch Due	R	F	T	T	0.6	결합 불성립
Bakery Widget	R	F	T	T	0.6	결합 불성립
Pastry Reading	R	F	T	T	0.6	결합 불성립
Bagel Barcode	R	F	T	T	0.6	바코드 결합 부자연
Donut Inventory	A	T	T	T	0.6	도넛 가게 재고 관리
Espresso Brightness	R	F	T	T	0.6	결합 불성립
Latte Utilization	R	F	T	T	0.65	승인된 Latte Usage(재고·소비 추적)와 의미 중복
Toothbrush Requirement	R	F	T	T	0.6	요건 대상 불분명
Snorkeling Hazard	A	T	T	T	0.55	스노클링 포인트 위험·안전 정보
Payee Tutorial	A	T	T	T	0.55	수취인 등록·지급 튜토리얼
Tanker Handbook	A	T	T	T	0.6	유조선 화물 핸드북
Deed Timetable	A	T	T	T	0.6	소유권 이전 절차 일정표
Policyholder Opinion	A	T	T	T	0.55	가입자 의견·민원 수집
Countertop Gift	R	F	T	T	0.6	결합 불성립
Cocktail Retreat	R	F	T	T	0.6	결합 불성립
Toothpaste Tournament	R	F	T	T	0.6	결합 불성립
Formula Flyer	A	T	T	T	0.55	분유 제품 홍보 전단
Kayaking Flow	A	T	T	T	0.6	카약 코스 수류·수위 정보
Barista Compass	R	F	T	T	0.6	탐색 대상 불분명
Mouthwash Beacon	A	T	T	T	0.55	구강청결제 재구매·재입고 알림
Waterfall Bridge	R	F	T	T	0.6	결합 불성립
Pub Wave	R	F	T	T	0.6	결합 불성립
Mouthguard Path	R	F	T	T	0.6	경로 결합 부자연
Sunset Map	A	T	T	T	0.6	일몰 명소 지도
Steakhouse Board	A	T	T	T	0.55	스테이크하우스 현황 보드·메뉴판
Smile Deck	R	F	T	T	0.6	결합 불성립
