Patent Tips	A	T	T	T	0.7	유지: 특허 실무 요령 콘텐츠로 명확하고, 같은 앵커의 Patent Handbook/Tutorial과는 요령·참조서·학습으로 별개 형식이라 경계적 유지.
Patent Tracker	A	T	T	T	0.7	유지: 특허 절차 상태 추적은 실재 제품군으로 명확하고, Patent Followup과는 상태 추적 대 기한 후속관리로 구분되는 경계사례라 유지.
Patent Tutorial	A	T	T	T	0.7	유지: 특허 출원 단계 학습 콘텐츠로 명확하고 Patent Handbook/Tips와는 별개 형식이라 경계적 유지.
Patent Usage	A	T	T	T	0.65	유지: 특허 사용 현황·로열티 추적은 IP 관리의 실재 모듈로 성립하나, Usage 계열은 1차 검토에서 기각 선례가 있어 신중히 유지.
Paving App	A	T	T	T	0.85	유지: 포장 시공 일정·견적 관리 앱은 construction 실재 제품형으로 명확.
Paving Tips	A	T	T	T	0.8	유지: 포장 시공·유지 관리 요령 콘텐츠로 명확하고 Paving App과는 콘텐츠 대 도구로 별개.
Percussion App	A	T	T	T	0.85	유지: 타악기 레슨·연습 도구는 music_lessons 실재 제품형으로 명확.
Percussion Tips	A	T	T	T	0.8	유지: 타악 연주 요령 콘텐츠로 명확하고 Percussion App과는 콘텐츠 대 도구로 별개.
Pickup App	A	T	T	T	0.85	유지: 처방 수거·픽업 예약 관리 앱은 pharmacy 실재 제품형으로 명확.
Pickup Tips	A	T	T	T	0.8	유지: 픽업 이용 안내 콘텐츠로 명확하고 Pickup App과는 콘텐츠 대 도구로 별개.
Playtime App	A	T	T	T	0.8	유지: 아이 놀이 일정·기록 도구는 childcare 실재 제품형으로 명확.
Playtime Tips	A	T	T	T	0.8	유지: 놀이 활용 팁 콘텐츠로 명확하고 Playtime App과는 콘텐츠 대 도구로 별개.
Plumbing App	A	T	T	T	0.85	유지: 배관 수리 접수·관리 앱은 construction 실재 카테고리로 명확.
Plumbing Tips	A	T	T	T	0.8	유지: 배관 관리·동파 예방 요령 콘텐츠로 명확하고 Plumbing App과는 콘텐츠 대 도구로 별개.
Podcast App	A	T	T	T	0.85	유지: 팟캐스트 제작·배포 관리 앱은 실재 카테고리로 명확하고 고유 브랜드와 혼동 수준이 아님.
Podcast Tips	A	T	T	T	0.8	유지: 팟캐스팅 노하우 콘텐츠로 명확하고 Podcast App과는 콘텐츠 대 도구로 별개.
Polish App	A	T	T	T	0.75	유지: 살롱 업계에서 polish는 네일 폴리싱 시술 그 자체라 시술 예약·관리 앱으로 서비스 실체가 특정되며, 제품명이었던 Conditioner와 달라 명확성 통과.
Polish Tips	A	T	T	T	0.75	유지: 폴리싱·네일 케어 요령 콘텐츠로 명확하고 Polish App과는 콘텐츠 대 도구로 별개.
Pool App	A	T	T	T	0.85	유지: 수영장 수질 균형·관리 앱은 property_management 실재 제품형으로 명확.
Pool Tips	A	T	T	T	0.8	유지: 수영장 관리 요령 콘텐츠로 명확하고 Pool App과는 콘텐츠 대 도구로 별개.
Portfolio App	A	T	T	T	0.8	유지: 지원자 포트폴리오 수집·검토 도구는 recruiting 실재 제품형으로 명확.
Portfolio Tips	A	T	T	T	0.8	유지: 포트폴리오 작성 팁 콘텐츠로 명확하고 Portfolio App과는 콘텐츠 대 도구로 별개.
Pothole App	A	T	T	T	0.85	유지: 포트홀 신고·추적 앱은 정부 311 시스템 계열 실재 카테고리로 명확.
Pothole Tips	A	T	T	T	0.65	유지: 포트홀 신고 방법·안전 대처 요령 콘텐츠로 읽히나 서비스 실체가 옅어 경계적으로 유지.
Pregnancy Diary	A	T	T	T	0.85	유지: 임신 주차 기록 일지는 healthcare의 대표 실재 앱 형태로 명확.
Pregnancy Guide	A	T	T	T	0.8	유지: 주차별 임신 가이드 콘텐츠로 명확하고 Pregnancy Diary와는 기록 대 안내로 별개 행동.
Pregnancy Video	A	T	T	T	0.7	유지: 임신 관리 영상 가이드로 명확하고, Pregnancy Guide와는 문서 대 영상 형식 차이라 경계사례로 유지.
Provider App	A	T	T	T	0.7	유지: 의료 서비스 제공자용 포털 앱은 healthcare 실재 제품형으로 성립하나 Provider가 지시 폭이 넓어 신중히 유지.
Provider Tips	A	T	T	T	0.7	유지: 제공자 운영·진료 팁 콘텐츠로 읽히나 Provider App과 마찬가지로 지시 폭이 넓어 신중히 유지.
Psoriasis Diary	A	T	T	T	0.8	유지: 건선 증상 기록 일지는 healthcare 실재 앱 카테고리로 명확.
Psoriasis Guide	A	T	T	T	0.8	유지: 건선 관리 가이드 콘텐츠로 명확하고 Psoriasis Diary와는 기록 대 안내로 별개.
Psoriasis Helper	A	T	T	T	0.75	유지: 증상 관리 도우미 도구는 Helper 승인 선례 평행으로 성립하고 Diary/Guide와는 도구 대 기록·콘텐츠로 별개.
Psoriasis Record	A	T	T	T	0.65	유지: 건선 발작 이력 기록물 관리로 명확하고, Psoriasis Diary와는 매일 쓰는 일지 대 이벤트별 기록물로 구분되는 경계사례라 이번 라운드의 Acne/Migraine/Eczema/Insomnia Record 유지 선례와 같이 유지.
Psoriasis Video	A	T	T	T	0.7	유지: 건선 관리 영상 콘텐츠로 명확하고 Psoriasis Guide와는 문서 대 영상 형식 차이라 경계적 유지.
Publisher App	A	T	T	T	0.8	유지: 콘텐츠 발행·구독 관리 앱은 media_publishing 실재 제품형으로 명확.
Publisher Tips	A	T	T	T	0.8	유지: 발행·구독 운영 팁 콘텐츠로 명확하고 Publisher App과는 콘텐츠 대 도구로 별개.
Pump App	A	T	T	T	0.8	유지: 수조 펌프·유축 관리 앱은 pool_maintenance 실재 제품형으로 명확.
Pump Tips	A	T	T	T	0.8	유지: 펌프 관리 요령 콘텐츠로 명확하고 Pump App과는 콘텐츠 대 도구로 별개.
Quote App	A	T	T	T	0.85	유지: 보험 견적서 작성 앱은 insurance 실재 카테고리로 명확.
Quote Tips	A	T	T	T	0.75	유지: 견적 작성·활용 팁 콘텐츠로 명확하고 Quote App과는 콘텐츠 대 도구로 별개.
Rafting Diary	A	T	T	T	0.8	유지: 래프팅 경험 기록 일지로 명확하고 동일 앵커 중복 없음.
Rafting Guide	A	T	T	T	0.85	유지: 강 등급·투어 안내 가이드로 명확하고 가이드 인력 의미로도 업계 결합이 자연스러움.
Rafting Video	A	T	T	T	0.7	유지: 래프팅 강습 영상 콘텐츠로 명확하고 Rafting Guide와는 문서 대 영상 형식 차이라 경계적 유지.
Realtor App	R	T	T	F	0.85	반박: Realtor는 감시 목록 브랜드로 NAR 등록상표이며 realtor.com이 부동산업계에서 활동 중이라, 동일 업계 중개 앱 명칭으로 Realtor App이 그 상표와 혼동되는 수준이 실재해 상표 결함으로 뒤집음.
Realtor Tips	R	T	T	F	0.85	반박: Realtor Tips도 동일 부동산업계에서 NAR·realtor.com의 상표 Realtor를 앵커 그대로 사용해 혼동 수준이 실재하므로 Realtor App과 함께 상표 결함으로 뒤집음.
Recording App	A	T	T	T	0.85	유지: 회의·행사 음성 녹음 관리 앱은 events 실재 카테고리로 명확.
Recording Tips	A	T	T	T	0.8	유지: 녹음 품질·활용 요령 콘텐츠로 명확하고 Recording App과는 콘텐츠 대 도구로 별개.
Refrigerant App	A	T	T	T	0.85	유지: 냉매 사용 추적·규정 준수 앱은 hvac 실재 카테고리고, 감시 목록의 Freon은 포함되지 않은 일반 명칭이라 무충돌.
Refrigerant Tips	A	T	T	T	0.8	유지: 냉매 관리 요령 콘텐츠로 명확하고 Refrigerant App과는 콘텐츠 대 도구로 별개.
Refrigeration App	A	T	T	T	0.8	유지: 백신·의약품 냉장 설비 점검 앱은 pharmacy 실재 제품형으로 명확.
Refrigeration Tips	A	T	T	T	0.8	유지: 냉장 보관 관리 요령 콘텐츠로 명확하고 Refrigeration App과는 콘텐츠 대 도구로 별개.
Rehearsal App	A	T	T	T	0.8	유지: 웨딩 리허설 일정 관리 앱은 wedding_planning 실재 제품형으로 명확.
Rehearsal Tips	A	T	T	T	0.8	유지: 리허설 준비 팁 콘텐츠로 명확하고 Rehearsal App과는 콘텐츠 대 도구로 별개.
Rekeying App	A	T	T	T	0.85	유지: 자물쇠 리키잉 접수·관리 앱은 잠금 보안 업계의 실재 서비스를 지시해 명확.
Rekeying Tips	A	T	T	T	0.8	유지: 리키잉·보안 관리 요령 콘텐츠로 명확하고 Rekeying App과는 콘텐츠 대 도구로 별개.
Rental App	A	T	T	T	0.8	유지: 촬영 장비 임대 예약·계약 관리 앱은 photography 실재 제품형으로 명확.
Rental Tips	A	T	T	T	0.8	유지: 장비 임대 활용 팁 콘텐츠로 명확하고 Rental App과는 콘텐츠 대 도구로 별개.
Reservation App	A	T	T	T	0.85	유지: 식당 예약 접수·관리 앱은 food_service 실재 카테고리로 명확.
