Bandage App	A	T	T	T	0.65	유지: 상처 처치·응급 가이드 앱이라는 실재 카테고리(상처 관리 앱)가 형성되어 명확하고 상표 충돌 없음, 다만 도메인어가 도구와 간접 연결이라 낮은 확신
Bandage Tips	A	T	T	T	0.7	유지: 붕대 감기·처치 팁 콘텐츠로 실재하는 장르이고 App과 다른 제품이며 상표 충돌 없음
Bankruptcy App	A	T	T	T	0.85	유지: 파산 절차 준비·관리 앱으로 실재하고 명확하며 상표 충돌 없음
Bankruptcy Tips	A	T	T	T	0.85	유지: 파산 절차 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Barbecue App	A	T	T	T	0.8	유지: 바비큐 주문·장비 대여 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Barbecue Tips	A	T	T	T	0.8	유지: 바비큐 굽기·운영 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Beneficiary App	A	T	T	T	0.8	유지: 보험 수익자 지정·관리 앱으로 실재하고 명확하며 상표 충돌 없음
Beneficiary Tips	A	T	T	T	0.8	유지: 수익자 지정 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Benefits App	A	T	T	T	0.85	유지: 직원 복리후생 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Benefits Tips	A	T	T	T	0.75	유지: 복리후생 제도 활용 팁 콘텐츠로 App과 다른 제품이고 HR 콘텐츠 장르가 실재하며 상표 충돌 없음
Bid App	A	T	T	T	0.85	유지: 건설 입찰 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Bid Tips	A	T	T	T	0.85	유지: 입찰 참여 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Bike App	A	T	T	T	0.7	유지: 자전거 이용·정비 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Bike Tips	A	T	T	T	0.8	유지: 자전거 정비·안전 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Biking Diary	A	T	T	T	0.8	유지: 라이딩 기록 일지로 실재 앱 카테고리이고 명확하며 중복·상표 충돌 없음
Biking Video	A	T	T	T	0.8	유지: 라이딩 가이드 영상 서비스로 명확하고 배치 내 중복 없음·상표 충돌 없음
Birdwatching App	A	T	T	T	0.8	유지: 조류 관찰 기록·동정 앱으로 실재 카테고리이고 eBird 등과도 명칭 충돌 없으며 명확·중복 없음
Birdwatching Diary	A	T	T	T	0.7	유지: 관찰 일지 형식 제품으로 Tracker(기록 추적 도구)와 별개 제품이며 명확·상표 충돌 없음
Birdwatching Review	A	T	T	T	0.7	유지: 관찰 장비·투어 리뷰 콘텐츠로 Tips·Video와 다른 제품이고 실재 장르라 명확하며 상표 충돌 없음
Birdwatching Tips	A	T	T	T	0.8	유지: 관찰 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Birdwatching Tracker	A	T	T	T	0.7	유지: 관찰 기록 추적 도구로 실재하고 Diary와는 별개 제품이며 eBird 등 유명 서비스와 명칭 충돌 없음
Birdwatching Video	A	T	T	T	0.8	유지: 관찰 영상 콘텐츠 서비스로 명확하고 배치 내 중복 없음·상표 충돌 없음
Bolt App	A	T	T	T	0.65	유지: 볼트 체결·도어 하드웨어 관리 앱으로 보안 도메인에서 실재 서비스가 형성되고 유명 Bolt는 모빌리티라 이 도메인 상표 충돌 아님, 다만 일반 독자 혼동 가능성에 낮은 확신
Bolt Tips	A	T	T	T	0.7	유지: 볼트·도어 하드웨어 시공 팁 콘텐츠로 App과 다른 제품이고 이 도메인에서 상표 충돌 없음
Braces App	A	T	T	T	0.8	유지: 교정 장치 착용·관리 앱으로 실재하고 명확하며 상표 충돌 없음
Braces Tips	A	T	T	T	0.8	유지: 교정 관리 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Brand App	A	T	T	T	0.8	유지: 브랜드 자산 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Brand Tips	A	T	T	T	0.8	유지: 브랜딩 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Broker App	A	T	T	T	0.8	유지: 보험 중개 거래·고객 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Broker Tips	A	T	T	T	0.8	유지: 중개업 영업 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Brunch App	A	T	T	T	0.7	유지: 브런치 카페 검색·예약 앱으로 실재하고 명확하며 동명 카카오 브런치는 출판 도메인이라 이 업계 충돌 아님
Brunch Tips	A	T	T	T	0.8	유지: 브런치 맛집·메뉴 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Bumper App	A	T	T	T	0.8	유지: 범퍼 수리 견적 앱으로 실재하고 명확하며 상표 충돌 없음
Bumper Tips	A	T	T	T	0.8	유지: 범퍼 수리 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Calibration App	A	T	T	T	0.8	유지: 측정기 교정 이력 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Calibration Tips	A	T	T	T	0.8	유지: 교정 실무 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Campaign App	A	T	T	T	0.8	유지: 기부·마케팅 캠페인 운영 관리 앱으로 실재하고 명확하며 상표 충돌 없음
Campaign Tips	A	T	T	T	0.8	유지: 캠페인 기획 팁 콘텐츠로 App과 다른 제품이고 명확하며 중복·상표 충돌 없음
Camping App	A	T	T	T	0.85	유지: 캠핑장 검색·예약 앱으로 실재하고 명확하며 상표 충돌 없음
Camping Diary	A	T	T	T	0.85	유지: 캠핑 경과·장소 기록 일지는 여행 업계의 실재 일기형 앱 카테고리로 명확하고 배치 내 다른 Camping 계열과 산출물이 달라 중복 아니며 상표 충돌 없음
Camping Review	A	T	T	T	0.82	유지: 캠핑장 리뷰 콘텐츠는 The Dyrt류 실재 장르로 명확하고 Diary·Video와는 별개 제품이며 상표 충돌 없음
Camping Tips	A	T	T	T	0.82	유지: 캠핑 팁 콘텐츠는 대중적 실재 장르로 명확하고 Campsite Tips와는 앵커(활동 vs 장소)가 달라 실질 동일 상품 아니며 상표 충돌 없음
Camping Video	A	T	T	T	0.78	유지: 캠핑 영상 콘텐츠는 실재 장르로 명확하고 Review·Tips와 산출물이 달라 중복 아니며 상표 충돌 없음
Campsite App	A	T	T	T	0.85	유지: 캠핑장 검색·예약 앱은 Campspot류 실재 서비스형으로 명확하고 campsite는 범용 일반명사라 상표 충돌 없음
Campsite Tips	A	T	T	T	0.78	유지: 캠핑장 선택·이용 팁은 Camping Tips와 앵커가 다른 별개 콘텐츠로 성립하고 상표 충돌 없음
Candidate App	A	T	T	T	0.85	유지: HR 업계 채용 후보자 관리(ATS) 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Candidate Tips	A	T	T	T	0.78	유지: 채용·면접 진행 팁 콘텐츠는 App과 다른 산출물의 실재 장르로 명확하며 중복·상표 충돌 없음
Canyon Review	A	T	T	T	0.78	유지: 협곡 투어 리뷰는 여행 리뷰의 실재 하위 장르로 명확하고 배치 내 Review 중복 없으며 상표 충돌 없음
Canyon Video	A	T	T	T	0.78	유지: 협곡 투어 영상 콘텐츠는 Review와 매체가 다른 별개 제품으로 성립하고 상표 충돌 없음
Cargo App	A	T	T	T	0.82	유지: 운송 업계 화물 추적·관리 앱은 실재 카테고리로 명확하고 cargo는 범용 단어라 상표 충돌 없음
Cargo Tips	A	T	T	T	0.78	유지: 화물 운송 실무 팁 콘텐츠는 App과 다른 산출물로 성립하며 중복·상표 충돌 없음
Carrier App	A	T	T	T	0.68	유지: 보험에서 carrier는 보험사를 뜻하는 표준 용어로 대리점용 캐리어 관리·비교 앱이 실재 서비스로 성립하고 1차 사유의 물류 서술은 업계와 어긋나나 제목 자체는 보험 돔에서 명확하며 상표 충돌 없음
Carrier Tips	A	T	T	T	0.65	유지: 보험사 선택·약정 팁은 보험 대리점 대상 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Catering App	A	T	T	T	0.82	유지: 이벤트 업계 케이터링 주문·운영 앱은 실재 카테고리로 명확하고 상표 충돌 없음
Catering Tips	A	T	T	T	0.78	유지: 케이터링 운영 팁 콘텐츠는 App과 다른 산출물의 실재 장르로 명확하며 중복·상표 충돌 없음
Channel App	A	T	T	T	0.78	유지: 파트너·판매채널 관리(PRM류) 앱은 실재 서비스형으로 명확하고 Channel Tips와는 별개 제품이며 상표 충돌 없음
Channel Tips	A	T	T	T	0.72	유지: 채널 운영 전략 팁은 채널 관리자 대상 실재 콘텐츠로 성립하고 App과 실질 동일 상품이 아니며 상표 충돌 없음
Chargeback App	A	T	T	T	0.82	유지: 금융 업계 차지백 대응 앱은 Chargeflow류 실재 카테고리로 명확하고 동일 명칭 유명 브랜드 없음
Chargeback Tips	A	T	T	T	0.78	유지: 차지백 예방·대응 팁은 판매자 대상 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Chat App	A	T	T	T	0.78	유지: 고객 상담 채팅 앱은 카테고리 전체를 가리키는 범용 표현이라 특정 유명 브랜드와 혼동이 성립하지 않고 서비스형도 명확함
Chat Tips	A	T	T	T	0.75	유지: 고객 응대 채팅 스킬 팁은 실재 콘텐츠이고 Chat App과 다른 산출물로 중복 아니며 상표 충돌 없음
Checkin App	A	T	T	T	0.78	유지: 숙박 체크인 처리·관리 앱은 실재 서비스형으로 명확하고 Checkin 단독으로는 지배적 상표가 없음
Checkin Tips	A	T	T	T	0.7	유지: 프런트 체크인 운영 팁은 숙박 실무 대상 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Checklist App	A	T	T	T	0.82	유지: 청소 업계 점검 체크리스트 작성·관리 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Checklist Tips	A	T	T	T	0.72	유지: 청소 체크리스트 구성 팁은 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Chiller App	A	T	T	T	0.82	유지: HVAC 업계 냉동기(칠러) 점검·모니터링 앱은 실재 카테고리로 명확하고 상표 충돌 없음
Chiller Tips	A	T	T	T	0.78	유지: 칠러 유지보수 팁은 기술 실무 대상 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Cholesterol Diary	A	T	T	T	0.85	유지: 콜레스테롤 수치·식이 기록 일지는 실재 헬스 일지형 앱으로 명확하고 중복·상표 충돌 없음
Cholesterol Video	A	T	T	T	0.75	유지: 콜레스테롤 관리 영상 가이드는 Diary와 매체가 다른 별개 제품의 실재 콘텐츠로 성립하며 상표 충돌 없음
Chord App	A	T	T	T	0.82	유지: 기타 코드 검색·학습 앱은 Ultimate Guitar류 실재 카테고리로 명확하고 Chord 단독으로는 유명 상표와 충돌 없음
Chord Tips	A	T	T	T	0.78	유지: 코드 연주 팁은 음악 학습 실재 콘텐츠이고 Chord App과 다른 산출물로 중복 아니며 상표 충돌 없음
Churn App	A	T	T	T	0.78	유지: 통신 업계 고객 이탈 분석·방지 앱은 실재 SaaS 카테고리로 명확하고 상표 충돌 없음
Churn Tips	A	T	T	T	0.75	유지: 이탈률 개선 팁은 실무 대상 실재 콘텐츠이고 Churn App과 다른 산출물로 중복 아니며 상표 충돌 없음
Circulation App	A	T	T	T	0.78	유지: 언론 업계 발행 부수·배포 관리 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Circulation Tips	A	T	T	T	0.7	유지: 발행·구독 운영 팁은 언론 실무 대상 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Cistern App	A	T	T	T	0.72	유지: 저수조 수위·점검 관리 앱은 물탱크 모니터링 실재 서비스형으로 성립하고 상표 충돌 없음
Cistern Tips	A	T	T	T	0.7	유지: 저수조 유지관리 팁은 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Claim App	A	T	T	T	0.82	유지: 보험 청구 접수·추적 앱은 실재 카테고리로 명확하고 Claim 단독으로는 충돌 브랜드가 없음
Claim Tips	A	T	T	T	0.78	유지: 보험금 청구 팁은 소비자 대상 실재 콘텐츠이고 Claim App과 다른 산출물로 중복 아니며 상표 충돌 없음
Classroom App	R	T	T	F	0.65	반박: 교육 도메인 최다 점유 제품인 구글 클래스룸과 앵커·제품군(앱)이 그대로 겹쳐 Toast App 상표 기각 선례와 동일한 혼동 우려가 실재함
Classroom Tips	A	T	T	T	0.72	유지: 수업 운영 팁은 소프트웨어 제품이 아닌 조언 콘텐츠라 구글 클래스룸과 제품 충돌이 성립하지 않고 실재 교육 콘텐츠 장르로 명확함
Clause App	A	T	T	T	0.78	유지: 법률 계약 조항 관리(조항 라이브러리) 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Clause Tips	A	T	T	T	0.7	유지: 계약 조항 작성 팁은 법무 실무 대상 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Cleaning App	A	T	T	T	0.7	유지: 치과 업계에서 cleaning은 스케일링(치아 청소)을 가리켜 청소 예약·리마인더 앱이 실재 서비스로 성립하고 상표 충돌 없음
Cleaning Tips	A	T	T	T	0.78	유지: 치아 청소·관리 팁은 실재 콘텐츠 장르이고 Cleaning App과 다른 산출물로 중복 아니며 상표 충돌 없음
Climbing Diary	A	T	T	T	0.85	유지: 등반 기록 로그북은 클라이밍 커뮤니티의 실재 일지형으로 명확하고 중복·상표 충돌 없음
Climbing Guide	A	T	T	T	0.82	유지: 클라이밍 루트 가이드는 실재 카테고리로 명확하고 Diary·Video와 각각 다른 산출물로 중복 아님
Climbing Video	A	T	T	T	0.78	유지: 등반 기술 영상 콘텐츠는 실재 장르이고 Guide와 매체가 달라 중복 아니며 상표 충돌 없음
Compensation App	A	T	T	T	0.78	유지: 보험 업계 보상·산재 처리 관리 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Compensation Tips	A	T	T	T	0.72	유지: 보상 청구 실무 팁은 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Complaint App	A	T	T	T	0.68	유지: 행사 참가자 민원 접수·처리 앱은 이벤트 운영 실재 서비스형으로 성립하고 상표 충돌 없음
Complaint Tips	A	T	T	T	0.68	유지: 행사 고충 대응 팁은 운영자 대상 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Compost App	A	T	T	T	0.78	유지: 음식물 쓰레기·퇴비화 관리 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Compost Tips	A	T	T	T	0.78	유지: 퇴비화 실천 팁은 대중적 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Concussion Diary	A	T	T	T	0.85	유지: 뇌진탕 증상·회복 기록 일지는 의료 현장에서 실제 쓰이는 일지형으로 명확하고 중복·상표 충돌 없음
Concussion Video	A	T	T	T	0.72	유지: 뇌진탕 처치·복귀 가이드 영상은 Diary와 매체가 다른 실재 콘텐츠로 성립하며 상표 충돌 없음
Conditioner App	R	F	T	T	0.6	반박: 살롱 업계에서 conditioner는 헤어 제품명이라 제품 추천 외에 앱으로 성립할 서비스가 불분명하고 1차 사유(에어컨 점검)도 업계와 불일치해 명확성 결함
Conditioner Tips	A	T	T	T	0.78	유지: 헤어 컨디셔너 선택·사용 팁은 대중적 실재 콘텐츠로 명확하고 App과 다른 산출물이며 상표 충돌 없음
Configuration App	A	T	T	T	0.78	유지: 인프라 설정·구성 관리 앱은 실재 SaaS 카테고리로 명확하고 상표 충돌 없음
Configuration Tips	A	T	T	T	0.72	유지: 설정 관리 팁은 기술 실무 대상 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Consolidation App	A	T	T	T	0.78	유지: 물류 화물 통합 집하 앱은 실재 서비스형으로 명확하고 상표 충돌 없음
Consolidation Tips	A	T	T	T	0.7	유지: 화물 통합 전략 팁은 화주·포워더 대상 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Constipation Diary	A	T	T	T	0.85	유지: 배변·식이 기록 일지는 의료적으로 표준인 배변일지 형식의 실재 서비스로 명확하고 중복·상표 충돌 없음
Constipation Video	A	T	T	T	0.72	유지: 변비 완화 운동·식이 영상은 Diary와 매체가 다른 실재 콘텐츠 장르로 성립하며 상표 충돌 없음
Constituent App	A	T	T	T	0.78	유지: 지자체 주민 민원·소통 앱은 실재 시민참여 카테고리로 명확하고 상표 충돌 없음
Constituent Tips	A	T	T	T	0.68	유지: 주민 소통 전략 팁은 공공 담당자 대상 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Consumption App	A	T	T	T	0.82	유지: 에너지·자원 소비 추적 앱은 실재 카테고리로 명확하고 상표 충돌 없음
Consumption Tips	A	T	T	T	0.78	유지: 에너지 절약 팁은 대중적 실재 콘텐츠이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Contact App	A	T	T	T	0.78	유지: 연락처·고객 관리 앱은 실재 카테고리로 명확하고 Contact 단독으로는 유명 상표와 충돌 없음
Contact Tips	A	T	T	T	0.68	유지: 고객 접촉·아웃리치 팁은 영업 실무 실재 콘텐츠로 성립하고 App과 다른 산출물이며 상표 충돌 없음
Content App	A	T	T	T	0.78	유지: 콘텐츠 기획·발행 관리 앱은 실재 카테고리로 명확하고 상표 충돌 없음
Content Tips	A	T	T	T	0.78	유지: 콘텐츠 마케팅 팁은 대표적 실재 콘텐츠 장르이고 App과 다른 산출물로 중복 아니며 상표 충돌 없음
Coping App	R	F	T	T	0.6	반박: 수영장 업계에서도 coping은 가장자리 시공 재료라 앱으로 성립할 서비스가 불분명하고 1차 사유(스트레스 대처)도 업계와 불일치해 명확성 결함
Coping Tips	A	T	T	T	0.75	유지: 수영장 코핑(가장자리 마감) 보수·관리 팁은 업계 실재 콘텐츠로 명확하고 App과 달리 성립하며 상표 충돌 없음
Copyright App	A	T	T	T	0.78	유지: 저작물 등록·로열티 관리 앱은 실재 서비스형으로 명확하고 Copyright 단독으로는 충돌 브랜드가 없음
Copyright Calendar	A	T	T	T	0.85	유지: 저작권 등록·갱신 기한을 관리하는 법률 일정 도구로 조합이 실재하고 같은 앵커 Tips/Tracker와 제품이 다르며 상표 충돌 없음
Copyright Tips	A	T	T	T	0.8	유지: 저작권 실무·보호 팁 콘텐츠로 명확하고 Calendar/Tracker와는 각각 다른 제품
Copyright Tracker	A	T	T	T	0.85	유지: 저작물 사용·기한 추적 도구로 명확하며 배치 내 동일 앵커 기능어 중복 없음
Counteroffer App	A	T	T	T	0.85	유지: 부동산 매매 반제안을 관리하는 앱으로 실재하는 트랜잭션 관리 형태이며 상표 충돌 없음
Counteroffer Tips	A	T	T	T	0.8	유지: 협상 반제안 팁 콘텐츠로 명확하고 App과는 다른 제품이라 병존 가능
Court Certification	A	T	T	T	0.75	유지: 법원 인증 서류 발급·관리는 실재 법률 실무이고 인증서라는 구체 산출물을 지시해 명확
Court Handbook	A	T	T	T	0.8	유지: 법원 절차 참고 핸드북으로 명확하고 같은 앵커 Tutorial은 학습용·참고서로 다른 제품
Court Timetable	A	T	T	T	0.85	유지: 법원 일정·기한 시간표 관리 도구로 명확하며 배치 내 동일 앵커 일정 계열 중복 없음
Court Tutorial	A	T	T	T	0.8	유지: 법원 절차 학습 튜토리얼로 명확하고 Handbook과 단계 학습형·참고서형으로 구분되는 제품
Cover App	A	T	T	T	0.8	유지: 채용용 커버레터 작성·관리 앱으로 리크루팅 맥락에서 Cover가 가리키는 대상이 명확
Cover Tips	A	T	T	T	0.8	유지: 커버레터 작성 팁 콘텐츠로 명확하고 App과 다른 제품
Credential App	A	T	T	T	0.85	유지: 자격 증명·인증서 관리 앱은 보안 업계 실재 카테고리이며 유명 상표와 충돌 없음
Credential Tips	A	T	T	T	0.8	유지: 자격 증명 보안 수칙 팁 콘텐츠로 명확
Crew App	A	T	T	T	0.8	유지: 항공 크루 스케줄·인력 관리 앱은 실재 카테고리이고 동명 소규모 브랜드는 타 도메인이라 충돌 아님
Crew Tips	A	T	T	T	0.8	유지: 크루 운영 팁 콘텐츠로 명확하고 App과 다른 제품
Crop App	A	T	T	T	0.85	유지: 작물 재배 관리 앱은 농업 실재 카테고리
Crop Tips	A	T	T	T	0.85	유지: 작물 재배 팁은 매우 일반적인 콘텐츠 형태로 명확
Crossdock App	A	T	T	T	0.8	유지: 크로스도킹 물류 처리 관리 앱은 실재 업무이며 물류 독자가 짐작 가능
Crossdock Tips	A	T	T	T	0.75	유지: 크로스도킹 운영 팁 콘텐츠로 업계 맥락에서 명확
Cruise App	A	T	T	T	0.85	유지: 크루즈 예약·일정 관리 앱은 실재 카테고리이고 자율주행 Cruise는 타 업계 종료 브랜드로 충돌 아님
Cruise Tips	A	T	T	T	0.85	유지: 크루즈 여행 팁은 대표적 콘텐츠 형태로 명확
Curriculum App	A	T	T	T	0.85	유지: 교육과정 설계·관리 앱은 보육·교육 실재 카테고리
Curriculum Tips	A	T	T	T	0.8	유지: 교육과정 기획 팁 콘텐츠로 명확
Curtain App	A	T	T	T	0.75	유지: 커튼클리닝 예약·관리 앱으로 청소 업계의 실재 하위 서비스가 형성되어 명확
Curtain Tips	A	T	T	T	0.75	유지: 커튼 관리·세탁 팁 콘텐츠로 청소 업계에서 명확
Custody History	A	T	T	T	0.7	유지: 양육·사건 기록 이력 조회 제품으로 Custody Timeline(절차 경과 시각화)과 산출물·용도가 구분된다고 판단했으나 동의어 인접성이 있어 신뢰도는 낮춤
Custody Order	A	T	T	T	0.75	유지: 양육 명령서 문서 관리는 실재 법률 문서 기반이며 절차 명사 선례와 평행
Custody Petition	A	T	T	T	0.75	유지: 양육권 신청서 절차 관리로 실재 법률 문서 기반이고 Order와는 별개 문서
Custody Plan	A	T	T	T	0.8	유지: 공동양육 플랜 수립 도구는 실재 서비스 형태(공동양육 앱 카테고리)로 명확
Custody Reminder	A	T	T	T	0.8	유지: 양육 일정·기한 알림은 실재이며 배치 내 동일 앵커 알림 계열 중복 없음
Custody Timeline	A	T	T	T	0.7	유지: 양육 절차 경과 기록 제품으로 Custody History(이력 조회)와 구분된다고 판단했으나 동의어 인접성이 있어 신뢰도는 낮춤
Customs App	A	T	T	T	0.85	유지: 관세 신고·통관 조회 앱은 해상물류 실재 카테고리
Customs Tips	A	T	T	T	0.8	유지: 통관·수출입 팁 콘텐츠로 명확
